date,totalActivePower,dcVoltage,groundFaultResistance,powerLimit,totalEnergy,temperature,inverterMode,operationMode,L1_acCurrent,L1_acVoltage,L1_acFrequency,L1_apparentPower,L1_activePower,L1_reactivePower,L1_cosPhi,L2_acCurrent,L2_acVoltage,L2_acFrequency,L2_apparentPower,L2_activePower,L2_reactivePower,L2_cosPhi,L3_acCurrent,L3_acVoltage,L3_acFrequency,L3_apparentPower,L3_activePower,L3_reactivePower,L3_cosPhi,vL1To2,vL2To3,vL3To1
2025-06-29 04:38:25,0.0,0.0,,100.0,75100200.0,38.9191,SLEEPING,0,0.0,228.595,50.0601,0.0,0.0,0.0,0.0,0.0,234.386,50.0597,0.0,0.0,0.0,0.0,0.0,235.251,50.0601,0.0,0.0,0.0,0.0,402.679,402.262,404.294
2025-06-29 05:33:25,0.0,15.4953,,100.0,75100200.0,39.6819,MPPT,0,0.0,226.215,49.9792,0.0,0.0,0.0,0.0,0.0,231.545,49.9795,0.0,0.0,0.0,0.0,0.0,229.65,49.9797,0.0,0.0,0.0,0.0,397.142,395.758,397.819
2025-06-29 05:38:25,0.0,140.222,,100.0,75100200.0,40.6216,MPPT,0,0.0,223.297,49.9131,0.0,0.0,0.0,0.0,0.0,229.582,49.9128,0.0,0.0,0.0,0.0,0.0,229.394,49.9132,0.0,0.0,0.0,0.0,393.999,393.675,393.94
2025-06-29 05:43:25,0.0,23.7651,,100.0,75100200.0,41.9444,MPPT,0,0.0,223.043,49.9059,0.0,0.0,0.0,0.0,0.0,229.035,49.9058,0.0,0.0,0.0,0.0,0.0,231.002,49.9066,0.0,0.0,0.0,0.0,393.455,394.549,395.008
2025-06-29 05:48:25,0.0,321.759,,100.0,75100200.0,42.9095,MPPT,0,0.0,224.758,49.9314,0.0,0.0,0.0,0.0,0.0,229.759,49.9321,0.0,0.0,0.0,0.0,0.0,228.167,49.9319,0.0,0.0,0.0,0.0,394.531,393.168,394.484
2025-06-29 05:53:25,0.0,750.097,1123.44,100.0,75100200.0,39.8582,MPPT,0,0.877888,222.776,49.9564,199.407,0.0,-198.947,1.0,0.852906,229.039,49.956,220.177,0.0,-189.557,1.0,0.968724,228.485,49.9564,193.201,0.0,-220.008,1.0,392.895,392.097,393.175
2025-06-29 05:58:25,0.0,750.25,1123.44,100.0,75100200.0,43.6117,MPPT,0,0.842823,227.37,50.0464,194.304,0.0,-193.047,1.0,0.834579,232.286,50.0474,208.261,0.0,-183.741,1.0,0.907831,228.412,50.0467,191.001,0.0,-207.361,1.0,397.653,395.435,398.446
2025-06-29 06:03:25,0.0,750.461,1145.59,100.0,75100200.0,44.008,MPPT,0,0.855421,224.413,49.9794,195.096,0.0,-194.424,1.0,0.791411,230.234,49.9798,195.687,0.0,-175.133,1.0,0.856085,229.431,49.9793,180.437,0.0,-195.515,1.0,394.443,394.536,395.267
2025-06-29 06:08:25,0.0,749.855,1145.59,100.0,75100200.0,41.879,MPPT,0,0.823821,225.031,49.9094,188.695,0.0,-187.623,1.0,0.83042,229.784,49.9112,207.525,0.0,-183.519,1.0,0.904327,230.555,49.9103,189.329,0.0,-206.687,1.0,394.729,395.288,397.012
2025-06-29 06:13:25,0.0,750.484,1165.15,100.0,75100200.0,41.0164,MPPT,0,0.792107,224.905,49.9547,181.96,0.0,-181.667,1.0,0.776127,231.801,49.9546,194.294,0.0,-173.489,1.0,0.843547,232.167,49.9553,178.106,0.0,-194.279,1.0,396.599,397.981,398.161
2025-06-29 06:18:25,0.0,750.291,1165.15,100.0,75100200.0,44.7272,MPPT,0,0.791461,227.379,49.9451,182.77,0.0,-181.457,1.0,0.80014,231.519,49.9461,196.558,0.0,-174.467,1.0,0.8507,232.151,49.9468,183.975,0.0,-196.288,1.0,398.21,398.868,400.027
2025-06-29 06:23:25,0.0,750.141,1149.77,100.0,75100200.0,41.7095,MPPT,0,0.796028,228.695,49.9702,183.978,0.0,-182.181,1.0,0.815593,232.584,49.9696,207.514,0.0,-180.835,1.0,0.898369,230.719,49.97,187.57,0.0,-206.735,1.0,399.141,398.359,400.728
2025-06-29 06:28:25,31.6831,750.213,1149.77,100.0,75100200.0,44.0979,MPPT,0,0.758926,228.803,49.9653,175.695,15.3116,-175.027,1.0,0.739494,232.896,49.9638,188.086,0.0,-169.913,1.0,0.812187,230.781,49.9628,170.509,16.3715,-187.372,1.0,399.396,398.964,400.98
2025-06-29 06:33:25,142.257,750.289,1149.77,100.0,75100200.0,41.2235,MPPT,0,0.834291,226.991,49.9613,192.262,54.5335,-184.366,1.0,0.751094,231.866,49.9561,193.402,30.3717,-169.601,1.0,0.839532,231.344,49.9589,172.299,57.3521,-184.702,1.0,397.837,397.811,399.383
2025-06-29 06:38:25,274.903,750.158,1149.77,100.0,75100200.0,41.1087,MPPT,0,0.844571,230.264,49.9971,196.096,98.0913,-169.799,1.0,0.789254,233.191,49.996,209.856,69.8296,-168.05,1.0,0.907613,229.449,49.9953,181.981,106.982,-180.539,1.0,400.386,398.47,401.021
2025-06-29 06:43:25,469.948,750.402,1149.77,100.0,75100200.0,41.2046,MPPT,0,3.50777,231.73,49.9963,818.277,163.436,-801.789,1.0,3.16322,234.098,49.9956,732.867,135.94,-719.716,1.0,3.15908,230.263,49.9944,732.442,170.573,-712.74,1.0,402.182,400.26,403.021
2025-06-29 06:48:25,534.459,750.151,1149.77,100.0,75100304.0,41.321,MPPT,0,1.08514,231.825,50.0182,253.441,180.416,-177.996,1.0,1.02268,234.825,50.0184,259.334,167.273,-167.821,1.0,1.11818,229.774,50.0178,236.948,186.77,-179.919,1.0,403.344,400.016,402.911
2025-06-29 06:53:25,568.443,750.213,1149.77,100.0,75100304.0,41.4463,MPPT,0,1.16257,232.345,50.037,271.03,197.849,-185.237,1.0,1.05924,233.638,50.0357,282.569,167.13,-178.105,1.0,1.21735,229.985,50.0328,244.242,203.464,-196.082,1.0,401.968,399.538,403.757
2025-06-29 06:58:25,447.071,750.282,1149.77,100.0,75100400.0,41.5526,MPPT,0,0.993288,230.897,50.0073,231.434,149.779,-176.431,1.0,0.91612,235.107,50.0072,244.218,135.888,-162.544,1.0,1.05578,228.312,50.0064,211.864,161.404,-183.279,1.0,401.761,398.818,401.898
2025-06-29 07:03:25,282.103,750.034,1149.77,100.0,75100400.0,41.6295,MPPT,0,0.857291,231.043,49.9051,199.337,98.2771,-173.427,1.0,0.801241,233.45,49.9053,215.139,83.1731,-164.79,1.0,0.931309,228.616,49.9047,184.59,100.653,-190.141,1.0,400.799,397.903,401.677
2025-06-29 07:08:25,66.5764,750.159,1149.77,100.0,75100400.0,41.7252,MPPT,0,0.807806,228.325,50.0292,187.102,25.5435,-185.35,1.0,0.759363,233.473,50.0301,202.031,8.70677,-174.618,1.0,0.873624,230.841,50.0318,174.835,32.3261,-199.428,1.0,400.091,398.314,400.968
2025-06-29 07:13:25,0.0,750.189,1149.77,100.0,75100400.0,41.7903,MPPT,0,0.803737,229.702,49.9282,186.056,0.0,-181.397,1.0,0.76825,233.439,49.9279,201.3,0.0,-172.073,1.0,0.874337,227.253,49.93,176.441,0.0,-200.378,1.0,399.589,396.557,399.72
2025-06-29 07:18:25,0.0,750.02,1149.77,100.0,75100400.0,41.8635,MPPT,0,0.827157,232.158,49.8941,192.642,0.0,-191.275,1.0,0.829631,233.104,49.8918,200.979,0.0,-184.142,1.0,0.868733,228.373,49.8942,190.9,0.0,-199.379,1.0,400.742,397.77,402.657
2025-06-29 07:23:24,0.0,42.0228,1149.77,100.0,75100400.0,44.1059,MPPT,0,0.0,231.536,49.9129,0.0,0.0,0.0,0.0,0.0,232.582,49.9125,0.0,0.0,0.0,0.0,0.0,228.297,49.9135,0.0,0.0,0.0,0.0,400.279,397.016,401.966
2025-06-29 07:28:24,0.0,130.969,1149.77,100.0,75100400.0,44.6859,MPPT,0,0.0,232.043,50.0171,0.0,0.0,0.0,0.0,0.0,233.446,50.0172,0.0,0.0,0.0,0.0,0.0,227.472,50.0171,0.0,0.0,0.0,0.0,400.865,397.194,402.072
2025-06-29 07:33:24,0.0,749.885,1509.01,100.0,75100400.0,45.0351,MPPT,0,0.781222,230.324,50.0039,181.664,0.0,-180.764,1.0,0.775185,233.884,50.0048,199.216,0.0,-171.783,1.0,0.863836,227.896,50.0043,178.448,0.0,-197.422,1.0,400.536,397.361,400.801
2025-06-29 07:38:24,0.0,749.789,1509.01,100.0,75100400.0,42.1666,MPPT,0,0.770735,232.397,50.046,180.128,0.0,-179.1,1.0,0.757327,233.996,50.0469,196.393,0.0,-168.956,1.0,0.84776,228.643,50.0469,174.935,0.0,-194.948,1.0,402.282,398.228,403.04
2025-06-29 07:43:24,0.0,324.658,0.0,100.0,75100400.0,42.6786,FAULT,0,0.0,232.855,50.053,0.0,0.0,0.0,0.0,0.0,235.282,50.0544,0.0,0.0,0.0,0.0,0.0,230.088,50.0527,0.0,0.0,0.0,0.0,404.205,400.284,404.729
2025-06-29 07:48:24,0.0,118.652,0.0,100.0,75100400.0,44.405,MPPT,0,0.0,233.047,50.0548,0.0,0.0,0.0,0.0,0.0,235.145,50.0554,0.0,0.0,0.0,0.0,0.0,230.021,50.0566,0.0,0.0,0.0,0.0,403.689,400.497,404.971
2025-06-29 07:53:24,0.0,108.123,0.0,100.0,75100400.0,44.8694,MPPT,0,0.0,235.467,50.1136,0.0,0.0,0.0,0.0,0.0,235.973,50.115,0.0,0.0,0.0,0.0,0.0,229.891,50.1131,0.0,0.0,0.0,0.0,405.83,401.65,406.452
2025-06-29 07:58:24,0.0,119.713,0.0,100.0,75100400.0,45.0185,MPPT,0,0.0,234.46,50.1394,0.0,0.0,0.0,0.0,0.0,237.273,50.1398,0.0,0.0,0.0,0.0,0.0,230.154,50.1391,0.0,0.0,0.0,0.0,406.474,402.642,406.645
2025-06-29 08:03:24,0.0,750.02,1477.54,100.0,75100400.0,43.138,MPPT,0,0.843632,240.146,50.0685,202.712,0.0,-202.55,1.0,0.830967,239.33,50.0691,210.876,0.0,-195.86,1.0,0.884968,235.696,50.0693,197.129,0.0,-210.774,1.0,413.584,409.902,415.239
2025-06-29 08:08:24,0.0,750.328,1477.54,100.0,75100400.0,41.9751,MPPT,0,0.786821,239.736,50.0797,188.053,0.0,-187.226,1.0,0.785901,236.843,50.0806,208.151,0.0,-180.007,1.0,0.875758,235.538,50.0801,185.22,0.0,-207.035,1.0,410.703,408.204,414.294
2025-06-29 08:13:24,0.0,479.393,1477.54,100.0,75100400.0,43.1512,MPPT,0,0.0,239.726,50.0369,0.0,0.0,0.0,0.0,0.0,238.794,50.0366,0.0,0.0,0.0,0.0,0.0,235.127,50.0354,0.0,0.0,0.0,0.0,412.783,409.02,414.463
2025-06-29 08:18:24,0.0,15.7649,149.861,100.0,75100400.0,44.4625,MPPT,0,0.0,238.513,49.9869,0.0,0.0,0.0,0.0,0.0,238.564,49.9882,0.0,0.0,0.0,0.0,0.0,235.093,49.9889,0.0,0.0,0.0,0.0,411.937,408.396,413.056
2025-06-29 08:23:24,0.0,749.704,174.248,100.0,75100400.0,42.9754,MPPT,0,0.836067,239.979,49.9997,200.759,0.0,-200.623,1.0,0.834706,239.063,49.9989,211.148,0.0,-194.458,1.0,0.887231,234.776,49.9989,197.703,0.0,-210.846,1.0,412.246,409.155,414.857
2025-06-29 08:28:24,0.0,749.638,174.248,100.0,75100400.0,41.9129,MPPT,0,0.890202,242.3,49.9742,215.82,0.0,-215.695,1.0,0.855177,241.43,49.9732,232.462,0.0,-202.825,1.0,0.965832,238.136,49.9737,205.006,0.0,-232.099,1.0,416.794,414.102,418.826
2025-06-29 08:33:25,165.935,749.878,174.248,100.0,75100400.0,41.7852,MPPT,0,0.924984,240.177,50.0004,222.51,72.8856,-210.234,1.0,0.842767,239.501,50.0007,230.709,36.6127,-197.064,1.0,0.966713,236.113,49.9999,200.437,56.4366,-223.699,1.0,413.722,410.516,415.487
2025-06-29 08:38:25,171.36,749.959,174.248,100.0,75100400.0,41.7573,MPPT,0,0.937,240.007,49.9915,224.599,63.9044,-215.316,1.0,0.859092,238.743,49.9904,234.72,46.1748,-198.426,1.0,0.985719,235.715,49.9906,203.728,61.2804,-226.579,1.0,412.734,409.93,414.688
2025-06-29 08:43:25,129.855,749.709,174.248,100.0,75100496.0,41.7603,MPPT,0,0.898381,240.611,50.008,216.435,58.5837,-208.356,1.0,0.847712,240.017,50.0093,231.211,24.3799,-200.167,1.0,0.965051,237.438,50.0083,201.647,46.891,-226.406,1.0,414.381,411.818,417.195
2025-06-29 08:48:25,62.2235,749.732,174.248,100.0,75100496.0,41.7769,MPPT,0,0.895772,238.828,49.9881,215.557,34.4577,-212.785,1.0,0.83207,240.16,49.9887,220.787,1.24622,-198.147,1.0,0.923641,236.799,49.9892,198.151,26.5197,-219.188,1.0,413.784,410.798,415.383
2025-06-29 08:53:25,67.6468,749.824,174.248,100.0,75100496.0,41.8049,MPPT,0,0.862227,242.155,50.0284,208.221,30.9356,-205.91,1.0,0.820592,238.271,50.0279,222.184,9.59635,-194.784,1.0,0.924827,238.11,50.0299,195.021,27.1149,-220.523,1.0,414.419,411.953,417.996
2025-06-29 08:58:25,155.375,749.716,174.248,100.0,75100496.0,41.8194,MPPT,0,0.989241,242.485,50.0932,240.097,62.6201,-231.788,1.0,0.927004,239.635,50.0923,251.362,34.7862,-219.743,1.0,1.04045,240.129,50.0928,222.48,57.9689,-244.586,1.0,416.485,414.908,419.791
2025-06-29 09:03:25,302.959,749.603,174.248,100.0,75100496.0,41.8532,MPPT,0,1.02047,241.579,50.0657,246.989,114.352,-218.923,1.0,0.879548,239.655,50.0661,252.45,79.6544,-195.136,1.0,1.04381,241.122,50.0653,210.768,108.953,-227.729,1.0,416.047,415.515,419.677
2025-06-29 09:08:25,387.104,749.762,174.248,100.0,75100496.0,41.8719,MPPT,0,1.05007,240.704,49.9441,253.668,141.458,-210.564,1.0,0.950946,239.995,49.9455,264.16,109.505,-199.617,1.0,1.09725,239.247,49.9443,227.681,136.142,-226.375,1.0,415.455,413.691,418.092
2025-06-29 09:13:25,479.771,749.478,174.248,100.0,75100600.0,41.9062,MPPT,0,1.0548,240.847,49.9524,254.595,167.167,-192.025,1.0,0.972319,239.995,49.9533,265.111,145.395,-180.784,1.0,1.10162,238.846,49.9507,231.997,167.209,-205.731,1.0,415.267,413.133,417.758
2025-06-29 09:18:25,613.852,749.776,174.248,100.0,75100600.0,41.9156,MPPT,0,1.21501,244.095,49.9463,299.035,218.559,-204.093,1.0,1.11568,245.418,49.9461,300.721,182.518,-200.985,1.0,1.22769,243.642,49.9449,271.492,212.775,-212.508,1.0,423.044,421.067,425.302
2025-06-29 09:23:25,773.385,749.585,174.248,100.0,75100704.0,41.9367,MPPT,0,1.37149,241.317,49.9884,334.377,273.392,-192.522,1.0,1.22138,244.654,49.9888,333.742,235.109,-180.623,1.0,1.36811,243.287,49.9888,296.481,264.883,-203.029,1.0,420.709,420.005,422.142
2025-06-29 09:28:25,899.145,749.822,174.248,100.0,75100800.0,41.9443,MPPT,0,1.50889,244.154,50.0212,370.745,321.319,-184.948,1.0,1.35,243.115,50.021,364.675,273.624,-179.2,1.0,1.49156,243.162,50.0215,327.082,304.201,-201.12,1.0,421.378,418.984,425.213
2025-06-29 09:33:25,970.278,749.923,174.248,100.0,75100800.0,41.9718,MPPT,0,1.57777,243.58,50.0195,385.363,337.694,-185.655,1.0,1.46546,242.566,50.0214,380.974,306.39,-176.42,1.0,1.56947,240.739,50.0213,353.552,326.194,-196.823,1.0,420.004,416.792,422.31
2025-06-29 09:38:25,1027.57,749.559,174.248,100.0,75100896.0,41.9762,MPPT,0,1.69518,243.042,50.0571,413.9,365.615,-194.006,1.0,1.56605,242.709,50.0565,390.198,330.915,-182.319,1.0,1.60606,241.316,50.0565,377.816,331.045,-206.553,1.0,419.658,417.275,422.412
2025-06-29 09:43:25,1089.87,749.484,174.248,100.0,75101000.0,42.0087,MPPT,0,1.78776,242.225,50.0129,436.522,392.511,-191.015,1.0,1.61053,241.8,50.013,407.566,346.223,-176.351,1.0,1.67779,242.525,50.0132,388.549,351.136,-206.914,1.0,418.962,417.3,422.534
2025-06-29 09:48:25,1180.98,749.785,174.248,100.0,75101104.0,42.0184,MPPT,0,1.87627,243.501,50.0341,459.927,418.774,-190.161,1.0,1.75402,242.815,50.0333,428.038,382.935,-184.203,1.0,1.75309,243.937,50.0318,424.936,379.274,-198.414,1.0,421.152,419.286,424.225
2025-06-29 09:53:25,1264.25,749.697,174.248,100.0,75101200.0,42.0462,MPPT,0,1.95273,243.172,50.0162,478.175,441.254,-184.245,1.0,1.83412,243.049,50.016,457.957,409.931,-167.654,1.0,1.87751,242.643,50.0154,442.89,413.065,-197.741,1.0,420.473,418.495,423.499
2025-06-29 09:58:25,1353.19,749.813,174.248,100.0,75101296.0,42.0645,MPPT,0,2.08459,243.815,50.1328,511.027,473.223,-192.894,1.0,1.93794,242.635,50.1324,490.92,433.973,-177.6,1.0,2.00969,244.106,50.1328,468.908,445.992,-205.167,1.0,420.991,419.483,424.704
2025-06-29 10:03:25,1483.92,749.575,174.248,100.0,75101400.0,42.0815,MPPT,0,4.3555,244.665,50.2323,1069.79,513.144,-938.687,1.0,3.89537,243.247,50.2331,934.381,491.669,-808.361,1.0,3.8188,243.924,50.2343,946.143,479.11,-802.198,1.0,421.856,420.19,425.31
2025-06-29 10:08:25,1610.49,750.054,174.248,100.0,75101600.0,42.1079,MPPT,0,2.38604,244.765,50.217,586.631,556.529,-185.505,1.0,2.28435,243.657,50.2171,563.12,524.123,-182.455,1.0,2.29786,244.604,50.216,554.973,529.841,-190.714,1.0,422.412,420.761,426.211
2025-06-29 10:13:25,1770.03,749.697,174.248,100.0,75101696.0,42.1397,MPPT,0,2.62863,244.052,50.1368,644.847,611.785,-203.831,1.0,2.52636,244.381,50.1367,615.815,580.882,-199.821,1.0,2.51393,243.67,50.1369,614.29,577.364,-214.192,1.0,422.269,420.746,424.829
2025-06-29 10:18:25,1966.99,749.706,174.248,100.0,75101904.0,42.156,MPPT,0,2.87581,244.001,50.2149,701.759,678.514,-179.124,1.0,2.78347,242.707,50.215,674.723,641.964,-188.183,1.0,2.78744,238.837,50.215,668.977,646.509,-193.071,1.0,419.283,415.364,421.69
2025-06-29 10:23:25,2184.0,749.736,174.248,100.0,75102096.0,42.2089,MPPT,0,3.16965,243.867,50.3407,774.776,749.824,-195.041,1.0,3.07411,243.685,50.3406,746.225,714.846,-195.516,1.0,3.07557,239.333,50.3398,741.102,719.333,-198.524,1.0,419.9,416.577,422.371
2025-06-29 10:28:25,2381.2,749.674,174.248,100.0,75102304.0,42.26,MPPT,0,3.45543,242.061,50.327,842.107,818.763,-196.906,1.0,3.32784,243.462,50.3271,811.515,777.768,-195.435,1.0,3.35143,239.682,50.3265,801.946,784.67,-207.002,1.0,419.15,415.999,420.945
2025-06-29 10:33:25,2634.77,749.688,174.248,100.0,75102496.0,42.3175,MPPT,0,3.80753,241.436,50.2562,927.196,903.486,-208.339,1.0,3.70918,243.679,50.2575,895.828,866.379,-215.509,1.0,3.70167,240.263,50.2576,892.78,864.903,-233.344,1.0,418.848,416.265,420.871
2025-06-29 10:38:25,2926.39,749.63,174.248,100.0,75102704.0,42.3719,MPPT,0,4.15528,239.645,50.1853,1007.92,987.376,-202.458,1.0,4.11115,241.876,50.1856,999.075,964.783,-210.277,1.0,4.12379,241.819,50.1858,987.433,974.228,-221.427,1.0,416.622,416.138,420.233
2025-06-29 10:43:25,3200.53,749.507,174.248,100.0,75103000.0,42.4613,MPPT,0,4.58127,240.649,50.2334,1112.7,1087.82,-233.988,1.0,4.47957,241.508,50.2337,1090.99,1051.74,-232.87,1.0,4.49307,243.098,50.2335,1077.21,1060.97,-254.187,1.0,417.691,417.008,421.2
2025-06-29 10:48:25,3518.43,749.871,174.248,100.0,75103296.0,42.5486,MPPT,0,4.9783,239.609,50.1971,1208.53,1183.39,-245.203,1.0,4.93343,242.991,50.1958,1204.98,1162.85,-252.016,1.0,4.95222,243.415,50.1956,1189.84,1172.19,-279.19,1.0,417.718,418.46,421.153
2025-06-29 10:53:25,3716.96,749.659,174.248,100.0,75103600.0,42.664,MPPT,0,5.26083,238.989,50.1731,1276.03,1250.04,-256.268,1.0,5.19075,242.814,50.1732,1273.16,1225.33,-258.06,1.0,5.22531,244.292,50.1734,1252.21,1241.59,-281.74,1.0,417.394,418.658,421.574
2025-06-29 10:58:25,3450.04,749.741,174.248,100.0,75103904.0,42.7497,MPPT,0,4.9288,238.907,50.1103,1190.54,1164.87,-245.903,1.0,4.84356,241.054,50.1088,1178.84,1136.26,-241.828,1.0,4.8665,242.69,50.1092,1161.7,1148.92,-263.924,1.0,415.782,416.487,419.399
2025-06-29 11:03:25,3154.4,749.814,174.248,100.0,75104200.0,42.8105,MPPT,0,4.52387,237.958,49.9404,1091.78,1069.03,-221.714,1.0,4.45601,240.983,49.9393,1072.59,1041.3,-227.062,1.0,4.44364,240.551,49.9406,1065.76,1044.07,-245.697,1.0,414.236,414.216,417.896
2025-06-29 11:08:25,2720.56,749.628,174.248,100.0,75104400.0,42.804,MPPT,0,3.92607,238.254,50.0013,948.251,929.286,-188.699,1.0,3.81028,240.67,49.9997,919.249,895.376,-182.041,1.0,3.80054,242.524,50.0005,913.694,895.9,-205.867,1.0,415.066,415.882,418.848
2025-06-29 11:13:25,3355.31,749.802,174.248,100.0,75104704.0,42.8228,MPPT,0,4.77387,244.025,49.9988,1173.57,1138.76,-283.714,1.0,4.70893,243.998,49.9982,1147.57,1108.34,-282.131,1.0,4.67808,245.436,49.9972,1143.68,1108.21,-297.981,1.0,422.2,421.618,426.132
2025-06-29 11:18:25,3887.69,749.729,174.248,100.0,75105000.0,42.8839,MPPT,0,5.52002,242.69,50.0231,1354.65,1318.78,-309.642,1.0,5.42747,244.9,50.0224,1324.53,1284.96,-305.573,1.0,5.40287,244.695,50.0229,1320.8,1283.94,-325.388,1.0,422.169,421.213,425.058
2025-06-29 11:23:25,4046.3,749.851,174.248,100.0,75105296.0,42.9593,MPPT,0,5.71271,242.718,50.0389,1396.99,1367.91,-283.574,1.0,5.58815,241.846,50.0397,1386.71,1323.91,-272.116,1.0,5.67003,244.864,50.0392,1351.59,1354.48,-297.218,1.0,419.663,419.704,423.959
2025-06-29 11:28:25,3598.01,749.727,174.248,100.0,75105696.0,43.0021,MPPT,0,5.09939,244.009,50.036,1251.88,1213.73,-306.698,1.0,5.04528,244.314,50.0362,1235.64,1189.47,-301.513,1.0,5.03783,244.818,50.0373,1227.09,1194.81,-314.995,1.0,422.575,421.259,425.795
2025-06-29 11:33:25,3923.89,749.657,174.248,100.0,75106000.0,43.0235,MPPT,0,5.54048,245.585,50.0634,1366.5,1326.75,-327.222,1.0,5.46036,244.155,50.0628,1346.7,1291.3,-313.486,1.0,5.47055,245.474,50.0625,1328.8,1305.85,-329.186,1.0,423.367,422.023,427.736
2025-06-29 11:38:25,5475.1,749.6,174.248,100.0,75106400.0,43.1113,MPPT,0,7.66212,242.095,50.0038,1871.33,1847.1,-300.178,1.0,7.5771,241.771,50.0037,1851.79,1803.06,-290.7,1.0,7.58064,244.186,50.0028,1826.34,1824.94,-314.224,1.0,418.624,418.724,423.669
2025-06-29 11:43:25,8791.05,749.57,174.248,100.0,75107000.0,43.454,MPPT,0,12.2452,240.202,50.0561,2959.83,2949.48,-247.323,1.0,12.2187,240.723,50.0553,2941.89,2910.79,-247.631,1.0,12.2118,239.581,50.0559,2921.3,2930.78,-255.432,1.0,415.545,413.917,418.498
2025-06-29 11:48:25,9876.79,749.81,174.248,100.0,75107800.0,44.1123,MPPT,0,13.8082,238.445,50.0917,3323.76,3312.64,-271.595,1.0,13.7745,240.322,50.0918,3305.32,3271.34,-287.835,1.0,13.7703,239.469,50.0928,3283.97,3292.81,-287.209,1.0,414.469,412.761,416.679
2025-06-29 11:53:25,9281.13,749.571,174.248,100.0,75108600.0,44.7026,MPPT,0,13.0149,238.385,50.0984,3125.4,3113.68,-270.427,1.0,12.9505,238.867,50.0991,3120.25,3061.46,-286.941,1.0,13.0078,239.398,50.0991,3074.88,3105.99,-297.912,1.0,412.614,412.039,416.456
2025-06-29 11:58:25,6605.3,749.662,174.248,100.0,75109296.0,44.9918,MPPT,0,9.34342,236.735,50.1292,2230.72,2214.68,-267.045,1.0,9.33245,237.511,50.1287,2221.83,2186.29,-271.172,1.0,9.30603,238.214,50.1286,2203.04,2204.33,-278.293,1.0,410.117,409.503,414.212
2025-06-29 12:03:25,6182.41,749.395,174.248,100.0,75109800.0,44.9229,MPPT,0,8.75144,236.17,50.2698,2082.99,2068.75,-243.133,1.0,8.751,236.591,50.2698,2078.64,2050.29,-242.442,1.0,8.71953,237.401,50.2698,2064.57,2063.37,-251.525,1.0,408.882,408.658,412.908
2025-06-29 12:08:25,7717.44,749.596,174.248,100.0,75110400.0,44.9825,MPPT,0,10.9025,238.745,50.2083,2614.21,2600.17,-270.536,1.0,10.8439,239.472,50.2081,2572.03,2560.49,-272.783,1.0,10.7609,236.891,50.2085,2574.98,2556.78,-279.66,1.0,412.501,411.036,414.975
2025-06-29 12:13:25,9367.04,749.959,174.248,100.0,75111200.0,45.242,MPPT,0,13.2376,236.465,50.1072,3150.84,3140.23,-258.313,1.0,13.2252,238.655,50.1094,3127.86,3111.07,-266.27,1.0,13.1741,235.941,50.1083,3122.44,3115.74,-275.037,1.0,410.215,408.944,411.966
2025-06-29 12:18:25,9914.55,749.96,174.248,100.0,75112000.0,45.5121,MPPT,0,14.494,236.052,50.0514,3450.73,3315.5,-956.569,1.0,14.3733,239.0,50.0504,3389.81,3294.66,-833.816,1.0,14.2673,235.916,50.0506,3398.53,3304.39,-756.175,1.0,410.18,409.102,412.063
2025-06-29 12:23:25,10226.2,749.87,174.248,100.0,75112896.0,45.847,MPPT,0,14.4605,234.447,50.1122,3433.18,3425.84,-224.419,1.0,14.4091,237.835,50.1121,3418.24,3389.94,-231.157,1.0,14.386,237.753,50.111,3397.81,3410.4,-231.453,1.0,408.881,408.853,412.092
